SpoersmaalNivaa;Spoersmaalgruppekode;Spoersmaalgruppe;Spoersmaalkode;Spoersmaalnavn;Skoleaarnavn;EnhetNivaa;Nasjonaltkode;Nasjonalt;Fylkekode;Fylke;Organisasjonsnummer;EnhetNavn;GruppeNivaa;GruppeKode;GruppeNavn;ProgramomraadeNivaa;UtdanningstypeKode;UtdanningstypeNavn;Utdanningsprogramkode;UtdanningsprogramNavn;TrinnNivaa;TrinnKode;Trinnnavn;KjoennNivaa;KjoennKode;Kjoenn;EierformNivaa;Eierformkode;EierformNavn;Score;Standardavvik;AntallBesvart;AndelSvaralternativ1;AndelSvaralternativ2;AndelSvaralternativ3;AndelSvaralternativ4;AndelSvaralternativ5;AntallBesvartSvaralternativ1;AntallBesvartSvaralternativ2;AntallBesvartSvaralternativ3;AntallBesvartSvaralternativ4;AntallBesvartSvaralternativ5;Sidenummer;RaderSide;RaderTotalt
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;874575062;Holmestrand videregående skole;1;G202955;1HOA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;874575232;Re videregående skole;1;G202955;1HOA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;990745277;Gjennestad videregående skole;1;G202957;1HO;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;874575232;Re videregående skole;1;G202996;1HOC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;990745277;Gjennestad videregående skole;1;G202997;1S;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203026;1ELB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G203028;1BAB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G203308;1TIC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203308;1TIC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575027;Thor Heyerdahl videregående skole;1;G203358;1HSD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203358;1HSD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974574993;Greveskogen videregående skole;1;G203506;1RMA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203569;1FBA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575116;Sande videregående skole;1;G211213;1STB-MK;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G220095;1ALD-HO;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G226687;1ALC-SESAM;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G220053;1ALB-RM;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G204047;1SSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575027;Thor Heyerdahl videregående skole;1;G204756;1HSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G204838;1ALA-TIP;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G205028;1ALE-FBIE;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;874575232;Re videregående skole;1;G205288;1BAC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G205288;1BAC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575027;Thor Heyerdahl videregående skole;1;G205288;1BAC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575051;Melsom videregående skole;1;G205403;1MKA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974574993;Greveskogen videregående skole;1;G205877;1RMC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G209677;1TID;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575116;Sande videregående skole;1;G202830;1TIA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575116;Sande videregående skole;1;G203090;1ELA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575116;Sande videregående skole;1;G203368;1HSB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;973141805;Slottsfjellet videregående;1;G213147;Vg1 H21;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;973488783;Skagerak International School;1;G215292;Year 11;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974574993;Greveskogen videregående skole;1;G204047;1SSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575116;Sande videregående skole;1;G204756;1HSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974574993;Greveskogen videregående skole;1;G206678;1IKA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;973754815;Skolen for Sosiale og Medisinske Institusjoner;1;G208103;SMI,YF;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G202828;1BAA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575116;Sande videregående skole;1;G202898;1IDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575051;Melsom videregående skole;1;G202945;1STA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;990745277;Gjennestad videregående skole;1;G202957;1HO;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;990745277;Gjennestad videregående skole;1;G202997;1S;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G203026;1ELB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203026;1ELB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G203028;1BAB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575086;Færder videregående skole;1;G203090;1ELA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203184;1TIB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203358;1HSD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575027;Thor Heyerdahl videregående skole;1;G203358;1HSD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G203569;1FBA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575116;Sande videregående skole;1;G211213;1STB-MK;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;923261354;Horten videregående skole;1;G211894;1EDB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G220053;1ALB-RM;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G220095;1ALD-HO;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G226687;1ALC-SESAM;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575027;Thor Heyerdahl videregående skole;1;G204047;1SSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G204047;1SSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575027;Thor Heyerdahl videregående skole;1;G204756;1HSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G204838;1ALA-TIP;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575051;Melsom videregående skole;1;G205403;1MKA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575027;Thor Heyerdahl videregående skole;1;G206273;1SSB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;923261354;Horten videregående skole;1;G207979;1EDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1378;Faglig utfordring;EUIndeks_1378;Faglig utfordring;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G205028;1ALE-FBIE;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;*;*;*;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;874575232;Re videregående skole;1;G203702;1HOB-PB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,8;0,9;16;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G204073;1FBB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,2;0,9;15;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;923261354;Horten videregående skole;1;G204047;1SSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,5;0,9;14;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G204149;1STE;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;0,9;31;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575000;Nøtterøy videregående skole;1;G204173;1HOB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,6;0,9;11;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;923261354;Horten videregående skole;1;G204173;1HOB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,6;0,9;15;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G204677;1IKB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,6;0,9;17;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;974575019;Sandefjord videregående skole;1;G205073;1MUB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,8;0,9;16;;;;;;;;;;;1;5567;11132
1;EUIndeks_1385;Motivasjon;EUIndeks_1385;Motivasjon;2021-22;3;I;Hele landet;38;Vestfold og Telemark;874575232;Re videregående skole;1;G202828;1BAA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,8;0,9;13;;;;;;;;;;;1;5567;11132
